kommunenummer,kommunenavn,adressetype,adressetilleggsnavn,adressetilleggsnavnKilde,adressekode,adressenavn,nummer,bokstav,gardsnummer,bruksnummer,festenummer,seksjonsnummer,undernummer,bruksenhetId,bruksenhetsnummerTekst,offisiellAdresseTekst,offisiellAdresseTekstUtenAdressetilleggsnavn,EPSG-kode,Nord,Øst,postnummer,poststed,grunnkretsnummer,grunnkretsnavn,soknenummer,soknenavn,organisasjonsnummer,tettstednummer,tettstednavn,valgkretsnummer,valgkretsnavn,oppdateringsdato,datauttaksdato,adresseId,uuidAdresse,uuidBruksenhet,atkomstId,uuidAtkomst,atkomstNord,atkomstØst,sommeratkomstId,uuidSommeratkomst,sommeratkomstNord,sommeratkomstØst,vinteratkomstId,uuidVinteratkomst,vinteratkomstNord,vinteratkomstØst,longitude,latitude
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,714,,7,70,,,,61172280.0,,Ullstindvegen 714,Ullstindvegen 714,25833,7746948.0,668773.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313215582,761cf30c-c8e1-5bab-b451-7c3a8973bb54,e3bda181-de2a-5e29-b322-73aa0d518617,,,,,,,,,,,,,19.37779314424903,69.77600532956674
5501,TROMSØ,vegadresse,,,64860,Langlatelvvegen,15,,7,55,,,,61171733.0,,Langlatelvvegen 15,Langlatelvvegen 15,25833,7746729.0,668690.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313190346,2f7091d6-70de-57b7-a320-c13fef44f89d,efd1bdc0-85c0-543e-bef1-8b552c139514,,,,,,,,,,,,,19.375241733456217,69.77410048279903
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,709,,7,23,,,,61172302.0,,Ullstindvegen 709,Ullstindvegen 709,25833,7746796.0,668713.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313215579,9b890080-1f6c-583e-93be-efa1163c45c0,d1980596-c2ae-5dc6-b347-f6caad8f36f0,6446408114.0,79d148e3-077a-5890-adcf-649f2180d843,7746830.3,668662.0,,,,,,,,,19.375960419464565,69.7746847844529
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,710,,7,64,,,,61172279.0,,Ullstindvegen 710,Ullstindvegen 710,25833,7746959.0,668703.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313215580,83c13e92-41c4-58dc-b475-21530f811075,2d7fc9d0-26cd-5969-b7c7-95fda3de7751,,,,,,,,,,,,,19.376004466796065,69.77614863602783
5501,TROMSØ,vegadresse,,,64860,Langlatelvvegen,20,,7,117,,,,60832406.0,,Langlatelvvegen 20,Langlatelvvegen 20,25833,7746635.3,668738.1,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313190348,42b4e032-0f81-5e3e-9cf7-c8a8174d07c0,48ba64e4-f573-51b1-8b5b-0888664556bb,,,,,,,,,,,,,19.376310844319974,69.77323180270295
5501,TROMSØ,vegadresse,,,64860,Langlatelvvegen,22,,7,117,,,,565879432.0,,Langlatelvvegen 22,Langlatelvvegen 22,25833,7746624.5,668727.3,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,565877971,29cb21d3-047d-56d3-bb36-bbd878249ff9,ccebf8fd-0631-58be-8a0f-07fb090e66f7,,,,,,,,,,,,,19.376011724508803,69.77314217091958
5501,TROMSØ,vegadresse,,,64860,Langlatelvvegen,26,,7,25,,,,145519642.0,,Langlatelvvegen 26,Langlatelvvegen 26,25833,7746582.0,668713.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313190347,b9b16e4a-1258-53d2-83d0-ff7d1e27befa,98fb2813-812f-5856-a43e-413a1e1e2910,,,,,,,,,,,,,19.37556335220049,69.77277134626365
5501,TROMSØ,vegadresse,,,61471,Øvrevollvegen,25,,7,34,,,,61177861.0,,Øvrevollvegen 25,Øvrevollvegen 25,25833,7746615.9,668794.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,144486431,0b14ef9d-6e5c-55c9-9f9c-1ab7b3c90383,89ccc9ef-8d02-58c7-bab3-fd54637a03a8,,,,,,,,,,,,,19.377719329284016,69.77302244382707
5501,TROMSØ,vegadresse,,,61471,Øvrevollvegen,50,,7,39,,,,61177879.0,,Øvrevollvegen 50,Øvrevollvegen 50,25833,7746393.8,668800.1,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,144486434,6089d758-e94b-5c9d-8372-a368805703cb,3bfbed39-a44d-5015-8f19-3c06e5a163cf,,,,,,,,,,,,,19.377464717880237,69.77103266778336
5501,TROMSØ,vegadresse,,,61472,Geithaugvegen,233,,7,5,,,,145573292.0,,Geithaugvegen 233,Geithaugvegen 233,25833,7744986.8,668953.9,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,145573291,43c1cc98-3855-5dab-ac11-60f25770c7d6,bb62e4bf-04cb-55bb-aa41-2301c2f9d58d,,,,,,,,,,,,,19.378826635706318,69.75835349813825
5501,TROMSØ,vegadresse,,,61472,Geithaugvegen,401,,7,63,,,,61177873.0,,Geithaugvegen 401,Geithaugvegen 401,25833,7744414.6,669050.1,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,144595507,7597a6ba-aa0e-5d4e-8565-c0f2535d7b01,cca414c5-3e93-5420-a214-313c1be8af4a,,,,,,,,,,,,,19.380248872585767,69.75317549501256
5501,TROMSØ,vegadresse,,,61472,Geithaugvegen,333,,7,4,,,,145562772.0,,Geithaugvegen 333,Geithaugvegen 333,25833,7744680.0,669153.9,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,145562771,33f85469-a8c8-5fbc-a90a-d88584598e52,c64c959d-3414-56c4-ab5a-91bfa26f9e99,,,,,,,,,,,,,19.38342133198966,69.75548177826775
5501,TROMSØ,vegadresse,,,61472,Geithaugvegen,23,,7,29,,,,61177872.0,,Geithaugvegen 23,Geithaugvegen 23,25833,7746912.9,669082.2,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,144595500,a1d95e4b-e930-5d19-93c1-c6f3b118acd1,7a6c2d58-5ff8-5c33-b4e3-bf0abe9ec0cf,,,,,,,,,,,,,19.385718778220383,69.7754927121213
5501,TROMSØ,vegadresse,,,61472,Geithaugvegen,62,,7,44,,,,61177868.0,,Geithaugvegen 62,Geithaugvegen 62,25833,7746616.7,669119.1,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,144363328,00d823b5-2b9b-51a5-bbf7-778dd0ddffea,13f38bb4-6a76-5919-9035-aa7f7c8d09f5,,,,,,,,,,,,,19.386121460032776,69.77282059041988
5501,TROMSØ,vegadresse,,,61472,Geithaugvegen,56,,7,26,,,,61177866.0,,Geithaugvegen 56,Geithaugvegen 56,25833,7746550.0,669212.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,60756619,222bc2ba-02b4-5863-bc98-ac30dcdc2bd7,bf96efc8-ba17-56c3-bab7-f11defaecb49,,,,,,,,,,,,,19.388397872256913,69.77216441703467
5501,TROMSØ,vegadresse,,,61472,Geithaugvegen,48,,7,60,,,,61177869.0,,Geithaugvegen 48,Geithaugvegen 48,25833,7746646.9,669176.9,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,144363327,18fec364-ec05-511d-97b5-bb2df4492e2c,1b3e42e5-cb67-56be-9813-250fc6ea8263,,,,,,,,,,,,,19.3876711885556,69.77305341201522
5501,TROMSØ,vegadresse,,,61472,Geithaugvegen,33,,7,47,,,,61177871.0,,Geithaugvegen 33,Geithaugvegen 33,25833,7746813.9,669136.2,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,144486438,50c5e829-0924-543d-bb62-37890493574d,96eda346-7086-5460-810b-ef899162463c,,,,,,,,,,,,,19.38693013401391,69.77457278424104
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,761,,7,100,,,,60826503.0,,Ullstindvegen 761,Ullstindvegen 761,25833,7747117.0,669140.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313215587,b86e4633-0185-5e34-b37d-d6d60b190bbe,b271a088-8923-5584-8207-4b941cfadda8,,,,,,,,,,,,,19.387592269947554,69.77728040386155
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,763,,7,67,,,,61172285.0,,Ullstindvegen 763,Ullstindvegen 763,25833,7747085.0,669153.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313215588,72794272-168c-50a2-924c-522351638107,23cfefe7-daa0-5ac6-a394-5ade881cbc08,6446407765.0,0181db36-ff59-5f55-9610-5a9e2813c8fa,7747133.6,669157.3,,,,,,,,,19.387868709194283,69.77698591798817
5501,TROMSØ,vegadresse,,,61472,Geithaugvegen,38,,7,75,,,,61177870.0,,Geithaugvegen 38,Geithaugvegen 38,25833,7746787.7,669168.5,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,144486429,3fc5084c-e2f7-597e-93c5-3458199ee6a8,5d56fd35-f97d-5c2a-a46b-235438b55869,,,,,,,,,,,,,19.387716083195148,69.77431773444047
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,769,,7,15,,,,61172918.0,,Ullstindvegen 769,Ullstindvegen 769,25833,7747081.0,669212.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313259509,682f9563-9667-5c50-8693-13bc983e5db2,9cd5952c-bcc3-524a-b459-adf75d474eaf,,,,,,,,,,,,,19.38938611224638,69.77691216347937
5501,TROMSØ,vegadresse,,,61472,Geithaugvegen,52,,7,27,,,,61177867.0,,Geithaugvegen 52,Geithaugvegen 52,25833,7746603.0,669248.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,60723370,a6a630d1-5487-5b8b-a1bf-41a5bc60070d,457115b5-7333-5a9c-978a-b54f1af33d7b,,,,,,,,,,,,,19.38942671377526,69.77261511653327
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,795,,7,11,,,,61172921.0,,Ullstindvegen 795,Ullstindvegen 795,25833,7747020.0,669505.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313259514,16496fae-b4ed-5622-a73b-9b456634307b,8705f8f2-1cbb-5de3-992c-3597d42ffbfc,,,,,,,,,,,,,19.396844823880663,69.77617790305361
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,797,,7,126,,,,6376536221.0,,Ullstindvegen 797,Ullstindvegen 797,25833,7746984.0,669530.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,6376528548,610e4a69-a029-58f8-acb6-04d1d9c023ca,81c2dab4-e2ef-5b9a-a2a6-309dfd784474,,,,,,,,,,,,,19.397423779557105,69.77583989707298
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,788,,7,93,,,,96035677.0,,Ullstindvegen 788,Ullstindvegen 788,25833,7747103.0,669426.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313259513,40c32fd0-96e7-5af2-933a-70d1b2ac6842,434e337b-4801-5497-a6db-e258a8e86525,,,,,,,,,,,,,19.394957868267106,69.77697096260714
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,785,,7,66,,,,61172920.0,,Ullstindvegen 785,Ullstindvegen 785,25833,7747042.0,669390.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313259511,c0fb3a5e-8296-5b25-8a36-82b1045280bb,74b3469d-40fb-510e-b200-495881787ea4,,,,,,,,,,,,,19.393913787334178,69.7764487680142
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,786,,7,92,,,,96035877.0,,Ullstindvegen 786,Ullstindvegen 786,25833,7747091.0,669406.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313259512,53c13b07-c436-5ab1-9c90-bae373fc2f33,b91efff4-51c9-5586-8fdc-477e25fb9be2,,,,,,,,,,,,,19.394418610066943,69.77687656545802
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,799,,7,87,,,,60897440.0,,Ullstindvegen 799,Ullstindvegen 799,25833,7746559.0,669396.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,60766568,21db14f3-b6b3-5079-83dc-97b1966bb7b7,9ecff16c-0fd2-550b-9baa-5fbc1936b3f1,6452304370.0,568fb89e-3c6e-595f-9698-e60dfbcbc36e,7746986.0,669516.9,,,,,,,,,19.39316899023196,69.77212635554315
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,801,,7,40,,,,61172953.0,,Ullstindvegen 801,Ullstindvegen 801,25833,7746657.0,669299.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,60756888,23fe8902-055b-5005-960f-05c59502a2e5,423dfa4f-b303-526f-bdf1-a994806dc6a1,6452304248.0,3b2d2f1d-8c35-58fc-9bb4-de9fb64bcbcf,7746989.7,669514.8,,,,,,,,,19.39084506190318,69.7730650883221
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,775,,7,1,,,,61172919.0,,Ullstindvegen 775,Ullstindvegen 775,25833,7747067.0,669284.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313259510,b1d8f70a-cf02-5ab8-b866-fbac60214372,e6013b4b-60b5-52ea-b896-1ba06e405d51,,,,,,,,,,,,,19.391220861783633,69.77674060952268
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,831,,7,82,,,,61172926.0,,Ullstindvegen 831,Ullstindvegen 831,25833,7747236.0,669825.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313277702,9b184a5a-931d-5188-9cee-bafbb110b172,bf6eec0d-6e49-5228-b3d4-8318d1e31aa6,,,,,,,,,,,,,19.40551825559192,69.7779025218529
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,829,,7,83,,,,61172925.0,,Ullstindvegen 829,Ullstindvegen 829,25833,7747197.0,669792.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313277701,a75c8e90-aba7-5652-ace5-967580e2a5ef,2b48a2af-bcf1-5779-b7b1-9425467276df,,,,,,,,,,,,,19.404592499540943,69.77757515310314
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,823,,7,106,,,,61173045.0,,Ullstindvegen 823,Ullstindvegen 823,25833,7747072.7,669839.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313277700,169e6d6e-8a5d-5e75-a70c-8791632bd240,2bbc69c3-65a9-5cf0-b5cc-4692dc340ff4,,,,,,,,,,,,,19.40557496893855,69.77643341717031
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,819,,7,5,,,,61172924.0,,Ullstindvegen 819,Ullstindvegen 819,25833,7747159.0,669722.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313277699,c08cf533-e4d6-5176-9cec-cc9426f5dd41,bd5add3e-64a9-5fc4-ac4e-4049d6e1cdce,,,,,,,,,,,,,19.40271238347464,69.77728062349951
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,811,,7,14,,,,61172923.0,,Ullstindvegen 811,Ullstindvegen 811,25833,7747096.0,669673.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313259518,6367ef6d-3299-5af4-b8e1-1f3b529343dc,87ccb6f0-5f59-57a5-a13e-ffef78bf7ac6,,,,,,,,,,,,,19.401328388645652,69.77674898870445
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,805,,7,4,,,,61172922.0,,Ullstindvegen 805,Ullstindvegen 805,25833,7747066.0,669600.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313259516,079648f4-acec-5711-be81-fd1d2afac5a8,d8d5888b-4ae6-533c-98f0-e9c37e907e86,,,,,,,,,,,,,19.399385785154287,69.77652788842273
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,804,,7,4,,,,,,Ullstindvegen 804,Ullstindvegen 804,25833,7747118.9,669564.9,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313259517,52b263de-d104-58ef-8cc0-f80ac19cc224,,,,,,,,,,,,,,19.398577339433764,69.77702352230352
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,807,,7,98,,,,60820999.0,,Ullstindvegen 807,Ullstindvegen 807,25833,7747093.0,669634.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313259515,cf61b263-0084-585e-afeb-6f6c66d109ed,610728f5-eefd-59fa-9cb8-a88bf070ba9d,,,,,,,,,,,,,19.40031486529803,69.77674734731401
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,839,,7,12,,,,60837255.0,,Ullstindvegen 839,Ullstindvegen 839,25833,7747295.0,669884.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313277703,27a8d544-7c05-513e-a677-43ec8be51d03,d4f02818-de6a-5981-a423-4b7bddba9a7b,,,,,,,,,,,,,19.407153415178932,69.77839189344897
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,853,,7,53,,,,61172927.0,,Ullstindvegen 853,Ullstindvegen 853,25833,7747377.0,669988.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313277704,2b15b7c2-1256-5880-89b7-474368c31ce4,a0f9118d-1e0c-5a18-82a9-ccee5a9062fb,,,,,,,,,,,,,19.409994763828145,69.77905777754158
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,855,,7,21,,,,61164165.0,,Ullstindvegen 855,Ullstindvegen 855,25833,7747386.0,670006.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313277705,d55c36e1-32ae-50c3-a006-767442ee0eae,8633863e-8a3d-5414-9b45-ac0ed1f8c613,,,,,,,,,,,,,19.410476840624685,69.77912659820952
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,857,,7,89,,,,61189934.0,,Ullstindvegen 857,Ullstindvegen 857,25833,7747394.0,670015.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313277706,88c054eb-6068-5363-a566-3edf84a8918d,797e58fc-e439-5440-a782-28748120dac2,,,,,,,,,,,,,19.41072442798015,69.77919230110851
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,863,,7,6,,,,61172928.0,,Ullstindvegen 863,Ullstindvegen 863,25833,7747445.0,670049.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313277707,50700a8e-79ec-5026-8cf2-80a1dbafe339,fc69c643-6cb1-5fb9-b7e9-e38eb6001e82,,,,,,,,,,,,,19.41169865204326,69.77962628014491
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,873,,7,42,,,,61172929.0,,Ullstindvegen 873,Ullstindvegen 873,25833,7747528.4,670118.9,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313305669,8afdce9c-f44f-59b6-8e78-894e76038f47,1afc7647-6a5b-5ef4-a864-50e98ad3ea09,,,,,,,,,,,,,19.413661510103342,69.7803266916294
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,875,,7,41,,,,61172930.0,,Ullstindvegen 875,Ullstindvegen 875,25833,7747547.0,670132.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313305670,16cfa913-73cf-50b4-9613-5c745e5393fc,186f1986-6b36-5479-8eed-237d891260c4,,,,,,,,,,,,,19.414034945720974,69.78048450756609
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,893,,7,124,,,,61173506.0,,Ullstindvegen 893,Ullstindvegen 893,25833,7747667.0,670232.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313305671,9c9ca829-469a-57c3-82b1-1932359a7a15,b433584d-dbec-58f0-b11d-0ebbc0edf0c9,,,,,,,,,,,,,19.416844592197627,69.78149262155961
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,895,,7,114,,,,492008214.0,,Ullstindvegen 895,Ullstindvegen 895,25833,7747700.2,670254.9,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,376583673,89d69026-77b7-55fb-a89b-5cab6530fcc7,686ae0a1-ce97-5285-87ee-b2c76b26a0d2,,,,,,,,,,,,,19.41749875786781,69.78177461455172
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,889,,7,110,,,,60927116.0,,Ullstindvegen 889,Ullstindvegen 889,25833,7747672.1,670287.6,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313305672,2eed6995-0274-552f-bfc1-511db6db35d3,6cecf45f-e7f9-5566-b149-ba7babf5daa2,,,,,,,,,,,,,19.418291378155217,69.78150218224903
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,901,,7,16,,,,61173507.0,H0101,Ullstindvegen 901-H0101,Ullstindvegen 901-H0101,25833,7747761.0,670295.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313305673,34e388a1-9db1-55fd-85be-33aca88c63e2,9f8ec0c4-ef89-5b42-9aad-d8e97212bf76,,,,,,,,,,,,,19.418649297263812,69.7822922201816
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,901,,7,16,,,,61173508.0,U0101,Ullstindvegen 901-U0101,Ullstindvegen 901-U0101,25833,7747761.0,670295.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313305673,34e388a1-9db1-55fd-85be-33aca88c63e2,7de0c063-4ccc-5528-9781-a3dff924fd9b,,,,,,,,,,,,,19.418649297263812,69.7822922201816
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,997,,6,10,,,,61173532.0,,Ullstindvegen 997,Ullstindvegen 997,25833,7747859.0,671002.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313305790,80745043-d7b3-58fb-8c8d-22dee12ebdfe,d2dafb2a-7f1e-5cd2-9562-c3bdcd54010e,,,,,,,,,,,,,19.437109548714613,69.7827090903193
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,995,,6,29,,,,554751321.0,,Ullstindvegen 995,Ullstindvegen 995,25833,7747872.7,670977.2,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,361525373,80aa7bb3-7219-5520-ba72-b5c786c52cbf,98e03c83-5752-5838-b0f1-b17e4172494e,,,,,,,,,,,,,19.436494246517654,69.78284772013272
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,985,,6,24,,,,60894680.0,,Ullstindvegen 985,Ullstindvegen 985,25833,7748014.0,670940.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313305789,7910fff2-d4cc-5fa9-995e-5c39d9452724,188bfc04-5a66-5645-93b9-f4554328f787,,,,,,,,,,,,,19.435798506731516,69.78413523462565
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,973,,6,1,,,,61173513.0,,Ullstindvegen 973,Ullstindvegen 973,25833,7748080.0,670862.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313305678,114a3e42-e2e0-52fe-8739-ea29efbd9883,5b66074f-52f2-5e20-821b-83f7bf9d38c6,,,,,,,,,,,,,19.4339061969905,69.7847760671531
5501,TROMSØ,vegadresse,,,66003,Ullstindvegen,971,,6,18,,,,61173512.0,,Ullstindvegen 971,Ullstindvegen 971,25833,7748078.0,670820.0,9023,KROKELVDALEN,55013002,Skittenelv,11010301,Kroken,971578211,,,12,Kroken,01.01.2024 00:00:00,03.07.2025 05:04:54,313305677,1e312f05-7d89-5d47-950b-2f034844d691,e196e94b-5647-5100-bfe5-e22785898d4e,,,,,,,,,,,,,19.432816612919545,69.78478550610917
